INVOICE_ID,PO_ID,SUPPLIER_ID,INVOICE_DATE,CURRENCY,TOTAL_AMOUNT,STATUS
INV-004024,PO-004024,SUP-0021,2026-05-31,GBP,70912.86,RECEIVED
INV-004025,PO-004025,SUP-0106,2026-02-28,USD,137641.36,RECEIVED
INV-004026,PO-004026,SUP-0032,2026-06-11,EUR,67009.69,RECEIVED
INV-004027,PO-004027,SUP-0004,2026-05-13,EUR,105865.89,RECEIVED
INV-004028,PO-004028,SUP-0004,2026-08-23,GBP,54824.41,RECEIVED
INV-004029,PO-004029,SUP-0034,2026-06-18,GBP,4509.66,RECEIVED
INV-004030,PO-004030,SUP-0025,2026-06-12,EUR,95149.46,RECEIVED
INV-004031,PO-004031,SUP-0098,2026-02-12,USD,101444.6,RECEIVED
INV-004032,PO-004032,SUP-0091,2026-08-28,USD,73530.0,RECEIVED
INV-004033,PO-004033,SUP-0005,2026-07-12,USD,146973.84,RECEIVED
INV-004034,PO-004034,SUP-0056,2026-02-10,GBP,55423.72,RECEIVED
INV-004035,PO-004035,SUP-0011,2026-05-29,USD,30095.1,RECEIVED
INV-004036,PO-004036,SUP-0103,2026-08-06,GBP,56965.26,RECEIVED
INV-004037,PO-004037,SUP-0101,2026-03-31,EUR,139699.51,RECEIVED
INV-004038,PO-004038,SUP-0014,2026-04-18,INR,124479.9,RECEIVED
INV-004039,PO-004039,SUP-0026,2026-02-01,GBP,1926.29,RECEIVED
INV-004040,PO-004040,SUP-0118,2026-05-02,USD,13968.2,RECEIVED
INV-004041,PO-004041,SUP-0026,2026-09-16,GBP,18932.15,RECEIVED
INV-004042,PO-004042,SUP-0005,2026-02-25,USD,95632.32,RECEIVED
INV-004043,PO-004043,SUP-0025,2026-04-21,EUR,54786.67,RECEIVED
INV-004044,PO-004044,SUP-0071,2026-05-13,INR,96170.08,RECEIVED
INV-004045,PO-004045,SUP-0016,2026-09-02,USD,146457.37,RECEIVED
INV-004046,PO-004046,SUP-0058,2026-05-19,GBP,108871.36,RECEIVED
INV-004047,PO-004047,SUP-0004,2026-03-11,GBP,61316.32,RECEIVED
INV-004048,PO-004048,SUP-0058,2026-09-19,GBP,86057.33,RECEIVED
INV-004049,PO-004049,SUP-0064,2026-05-26,EUR,13977.65,RECEIVED
INV-004050,PO-004050,SUP-0088,2026-04-13,EUR,140967.34,RECEIVED
INV-004051,PO-004051,SUP-0061,2026-05-04,EUR,104175.46,RECEIVED
INV-004052,PO-004052,SUP-0047,2026-09-20,INR,18008.87,RECEIVED
INV-004053,PO-004053,SUP-0052,2026-02-11,EUR,105475.55,RECEIVED
INV-004054,PO-004054,SUP-0031,2026-02-05,GBP,114206.33,RECEIVED
INV-004055,PO-004055,SUP-0018,2026-02-08,USD,60248.45,RECEIVED
INV-004056,PO-004056,SUP-0065,2026-06-17,GBP,3532.26,RECEIVED
INV-004057,PO-004057,SUP-0063,2026-02-15,INR,125982.78,RECEIVED
INV-004058,PO-004058,SUP-0106,2026-05-17,USD,100979.63,RECEIVED
INV-004059,PO-004059,SUP-0041,2026-05-22,USD,144940.95,RECEIVED
INV-004060,PO-004060,SUP-0096,2026-02-15,EUR,95097.12,RECEIVED
INV-004061,PO-004061,SUP-0068,2026-03-27,INR,102426.57,RECEIVED
INV-004062,PO-004062,SUP-0064,2026-03-18,EUR,21036.09,RECEIVED
INV-004063,PO-004063,SUP-0079,2026-05-11,INR,66684.37,RECEIVED
INV-004064,PO-004064,SUP-0040,2026-03-23,USD,110109.3,RECEIVED
INV-004065,PO-004065,SUP-0044,2026-03-16,USD,145384.17,RECEIVED
INV-004066,PO-004066,SUP-0019,2026-04-02,EUR,52278.75,RECEIVED
INV-004067,PO-004067,SUP-0099,2026-04-13,USD,3058.43,RECEIVED
INV-004068,PO-004068,SUP-0017,2026-02-23,INR,146446.06,RECEIVED
INV-004069,PO-004069,SUP-0090,2026-05-21,USD,34939.28,RECEIVED
INV-004070,PO-004070,SUP-0053,2026-09-29,EUR,89443.61,RECEIVED
INV-004071,PO-004071,SUP-0002,2026-03-05,USD,140081.0,RECEIVED
INV-004072,PO-004072,SUP-0109,2026-07-08,EUR,140780.53,RECEIVED
INV-004073,PO-004073,SUP-0038,2026-09-18,INR,62220.32,RECEIVED
INV-004074,PO-004074,SUP-0007,2026-01-04,GBP,42630.86,RECEIVED
INV-004075,PO-004075,SUP-0026,2026-06-18,GBP,69197.67,RECEIVED
INV-004076,PO-004076,SUP-0083,2026-01-29,INR,114500.56,RECEIVED
INV-004077,PO-004077,SUP-0080,2026-07-09,INR,79980.0,RECEIVED
INV-004078,PO-004078,SUP-0063,2026-05-29,INR,72581.84,RECEIVED
INV-004079,PO-004079,SUP-0043,2026-02-09,USD,89725.97,RECEIVED
INV-004080,PO-004080,SUP-0100,2026-06-17,EUR,101928.8,RECEIVED
INV-004081,PO-004081,SUP-0002,2026-05-17,USD,12716.27,RECEIVED
INV-004082,PO-004082,SUP-0057,2026-03-03,INR,123444.96,RECEIVED
INV-004083,PO-004083,SUP-0072,2026-03-02,EUR,148394.76,RECEIVED
INV-004084,PO-004084,SUP-0030,2026-09-02,GBP,114349.98,RECEIVED
INV-004085,PO-004085,SUP-0014,2026-05-06,INR,147533.8,RECEIVED
INV-004086,PO-004086,SUP-0091,2026-05-11,USD,90898.82,RECEIVED
INV-004087,PO-004087,SUP-0118,2026-08-22,USD,103770.82,RECEIVED
INV-004088,PO-004088,SUP-0092,2026-08-21,INR,47357.97,RECEIVED
INV-004089,PO-004089,SUP-0063,2026-05-24,INR,37450.57,RECEIVED
INV-004090,PO-004090,SUP-0023,2026-04-10,EUR,63220.36,RECEIVED
INV-004091,PO-004091,SUP-0049,2026-05-12,INR,86064.22,RECEIVED
INV-004092,PO-004092,SUP-0035,2026-03-27,GBP,7789.25,RECEIVED
INV-004093,PO-004093,SUP-0107,2026-05-15,EUR,18850.13,RECEIVED
INV-004094,PO-004094,SUP-0047,2026-03-18,INR,112001.45,RECEIVED
INV-004095,PO-004095,SUP-0005,2026-02-19,USD,117831.29,RECEIVED
INV-004096,PO-004096,SUP-0035,2026-01-31,EUR,61322.99,RECEIVED
INV-004097,PO-004097,SUP-0051,2026-01-31,GBP,31378.58,RECEIVED
INV-004098,PO-004098,SUP-0032,2026-03-31,EUR,135107.02,RECEIVED
INV-004099,PO-004099,SUP-0056,2026-04-28,GBP,107338.99,RECEIVED
INV-004100,PO-004100,SUP-0091,2026-06-25,USD,97804.49,RECEIVED
INV-004101,PO-004101,SUP-0114,2026-09-02,EUR,116873.06,RECEIVED
INV-004102,PO-004102,SUP-0083,2026-07-09,INR,113502.61,RECEIVED
INV-004103,PO-004103,SUP-0035,2026-08-17,EUR,76849.16,RECEIVED
INV-004104,PO-004104,SUP-0039,2026-06-30,GBP,73264.65,RECEIVED
INV-004105,PO-004105,SUP-0013,2026-04-05,INR,66227.67,RECEIVED
INV-004106,PO-004106,SUP-0005,2026-07-22,USD,101263.48,RECEIVED
INV-004107,PO-004107,SUP-0089,2026-07-17,GBP,4792.8,RECEIVED
INV-004108,PO-004108,SUP-0055,2026-05-13,USD,108867.0,RECEIVED
INV-004109,PO-004109,SUP-0076,2026-05-24,USD,51900.95,RECEIVED
INV-004110,PO-004110,SUP-0030,2026-06-30,GBP,82755.18,RECEIVED
INV-004111,PO-004111,SUP-0012,2026-02-05,USD,40359.5,RECEIVED
INV-004112,PO-004112,SUP-0051,2026-04-23,GBP,94710.22,RECEIVED
INV-004113,PO-004113,SUP-0004,2026-06-16,EUR,10809.03,RECEIVED
INV-004114,PO-004114,SUP-0018,2026-09-04,USD,92494.24,RECEIVED
INV-004115,PO-004115,SUP-0047,2026-06-04,INR,122746.9,RECEIVED
INV-004116,PO-004116,SUP-0003,2026-07-06,EUR,5827.02,RECEIVED
INV-004117,PO-004117,SUP-0026,2026-01-09,GBP,66011.67,RECEIVED
INV-004118,PO-004118,SUP-0113,2026-02-14,INR,132383.61,RECEIVED
INV-004119,PO-004119,SUP-0012,2026-06-20,USD,119355.94,RECEIVED
INV-004120,PO-004120,SUP-0010,2026-05-16,INR,63170.94,RECEIVED
INV-004121,PO-004121,SUP-0030,2026-08-24,GBP,139168.56,RECEIVED
INV-004122,PO-004122,SUP-0030,2026-03-16,GBP,131705.23,RECEIVED
INV-004123,PO-004123,SUP-0087,2026-06-25,INR,22145.82,RECEIVED
INV-004124,PO-004124,SUP-0120,2026-03-31,INR,66744.69,RECEIVED
INV-004125,PO-004125,SUP-0050,2026-07-10,USD,136440.02,RECEIVED
INV-004126,PO-004126,SUP-0078,2026-02-28,EUR,93890.73,RECEIVED
INV-004127,PO-004127,SUP-0008,2026-03-03,EUR,9151.17,RECEIVED
INV-004128,PO-004128,SUP-0111,2026-06-18,GBP,139306.28,RECEIVED
INV-004129,PO-004129,SUP-0107,2026-09-30,EUR,109744.04,RECEIVED
INV-004130,PO-004130,SUP-0120,2026-05-17,USD,129989.75,RECEIVED
INV-004131,PO-004131,SUP-0101,2026-06-26,EUR,37895.68,RECEIVED
INV-004132,PO-004132,SUP-0112,2026-08-15,EUR,121950.21,RECEIVED
INV-004133,PO-004133,SUP-0005,2026-01-31,USD,22707.3,RECEIVED
INV-004134,PO-004134,SUP-0080,2026-06-30,INR,26652.35,RECEIVED
INV-004135,PO-004135,SUP-0114,2026-01-22,EUR,102606.5,RECEIVED
INV-004136,PO-004136,SUP-0078,2026-04-07,EUR,112000.23,RECEIVED
INV-004137,PO-004137,SUP-0109,2026-04-19,EUR,27066.48,RECEIVED
INV-004138,PO-004138,SUP-0025,2026-02-08,USD,13271.11,RECEIVED
INV-004139,PO-004139,SUP-0117,2026-09-08,INR,111958.45,RECEIVED
INV-004140,PO-004140,SUP-0113,2026-06-24,INR,108867.49,RECEIVED
INV-004141,PO-004141,SUP-0066,2026-07-12,GBP,93396.62,RECEIVED
INV-004142,PO-004142,SUP-0011,2026-09-09,USD,104978.47,RECEIVED
INV-004143,PO-004143,SUP-0108,2026-03-26,USD,58398.18,RECEIVED
INV-004144,PO-004144,SUP-0103,2026-07-26,GBP,12767.91,RECEIVED
INV-004145,PO-004145,SUP-0063,2026-08-12,INR,40990.71,RECEIVED
INV-004146,PO-004146,SUP-0104,2026-05-07,GBP,11441.74,RECEIVED
INV-004147,PO-004147,SUP-0078,2026-07-30,EUR,23478.59,RECEIVED
INV-004148,PO-004148,SUP-0080,2026-06-03,INR,125904.04,RECEIVED
INV-004149,PO-004149,SUP-0113,2026-05-21,INR,2388.45,RECEIVED
INV-004150,PO-004150,SUP-0028,2026-06-17,INR,73978.62,RECEIVED
INV-004151,PO-004151,SUP-0049,2026-03-06,INR,91231.83,RECEIVED
INV-004152,PO-004152,SUP-0063,2026-04-04,INR,42753.81,RECEIVED
INV-004153,PO-004153,SUP-0034,2026-06-07,GBP,107201.42,RECEIVED
INV-004154,PO-004154,SUP-0094,2026-08-17,USD,61892.75,RECEIVED
INV-004155,PO-004155,SUP-0071,2026-02-08,INR,132663.69,RECEIVED
INV-004156,PO-004156,SUP-0027,2026-02-20,EUR,108136.32,RECEIVED
INV-004157,PO-004157,SUP-0027,2026-08-16,EUR,50710.74,RECEIVED
INV-004158,PO-004158,SUP-0053,2026-04-16,EUR,16342.9,RECEIVED
INV-004159,PO-004159,SUP-0049,2026-08-24,INR,116508.57,RECEIVED
INV-004160,PO-004160,SUP-0022,2026-07-24,GBP,133703.17,RECEIVED
INV-004161,PO-004161,SUP-0082,2026-07-31,GBP,21130.36,RECEIVED
INV-004162,PO-004162,SUP-0109,2026-05-19,EUR,101760.32,RECEIVED
INV-004163,PO-004163,SUP-0117,2026-08-01,INR,76490.44,RECEIVED
INV-004164,PO-004164,SUP-0098,2026-04-15,USD,109331.83,RECEIVED
INV-004165,PO-004165,SUP-0093,2026-03-02,GBP,25101.35,RECEIVED
INV-004166,PO-004166,SUP-0082,2026-01-13,GBP,13935.08,RECEIVED
INV-004167,PO-004167,SUP-0083,2026-02-08,INR,134024.02,RECEIVED
INV-004168,PO-004168,SUP-0043,2026-09-17,GBP,16837.22,RECEIVED
INV-004169,PO-004169,SUP-0034,2026-04-04,GBP,62590.83,RECEIVED
INV-004170,PO-004170,SUP-0044,2026-04-09,USD,123349.7,RECEIVED
INV-004171,PO-004171,SUP-0092,2026-03-05,INR,92425.48,RECEIVED
INV-004172,PO-004172,SUP-0088,2026-02-04,EUR,119841.99,RECEIVED
INV-004173,PO-004173,SUP-0115,2026-08-12,EUR,149883.53,RECEIVED
INV-004174,PO-004174,SUP-0080,2026-04-18,INR,56726.93,RECEIVED
INV-004175,PO-004175,SUP-0110,2026-01-12,USD,76622.98,RECEIVED
INV-004176,PO-004176,SUP-0096,2026-06-22,EUR,98065.0,RECEIVED
INV-004177,PO-004177,SUP-0007,2026-01-14,GBP,70742.21,RECEIVED
INV-004178,PO-004178,SUP-0007,2026-07-11,GBP,94191.22,RECEIVED
INV-004179,PO-004179,SUP-0044,2026-06-08,USD,93717.76,RECEIVED
INV-004180,PO-004180,SUP-0091,2026-08-26,USD,144067.47,RECEIVED
INV-004181,PO-004181,SUP-0053,2026-08-28,EUR,93881.04,RECEIVED
INV-004182,PO-004182,SUP-0012,2026-05-27,USD,18174.25,RECEIVED
INV-004183,PO-004183,SUP-0017,2026-07-29,INR,104361.28,RECEIVED
INV-004184,PO-004184,SUP-0069,2026-08-16,EUR,81410.25,RECEIVED
INV-004185,PO-004185,SUP-0039,2026-04-08,GBP,70092.51,RECEIVED
INV-004186,PO-004186,SUP-0047,2026-03-21,INR,76485.67,RECEIVED
INV-004187,PO-004187,SUP-0009,2026-04-02,EUR,40087.63,RECEIVED
INV-004188,PO-004188,SUP-0018,2026-07-26,USD,41138.57,RECEIVED
INV-004189,PO-004189,SUP-0036,2026-07-18,INR,16278.43,RECEIVED
INV-004190,PO-004190,SUP-0015,2026-07-25,EUR,86039.78,RECEIVED
INV-004191,PO-004191,SUP-0097,2026-03-14,GBP,119419.26,RECEIVED
INV-004192,PO-004192,SUP-0086,2026-03-03,GBP,24921.8,RECEIVED
INV-004193,PO-004193,SUP-0039,2026-05-12,GBP,98235.43,RECEIVED
INV-004194,PO-004194,SUP-0098,2026-02-05,USD,57361.94,RECEIVED
INV-004195,PO-004195,SUP-0042,2026-03-26,GBP,75734.03,RECEIVED
INV-004196,PO-004196,SUP-0074,2026-08-14,EUR,129951.0,RECEIVED
INV-004197,PO-004197,SUP-0116,2026-02-26,EUR,128337.02,RECEIVED
INV-004198,PO-004198,SUP-0012,2026-03-03,USD,126068.39,RECEIVED
INV-004199,PO-004199,SUP-0056,2026-10-01,GBP,121131.58,RECEIVED
INV-004200,PO-004200,SUP-0070,2026-02-14,INR,135006.86,RECEIVED
INV-004201,PO-004201,SUP-0041,2026-07-06,USD,37595.21,RECEIVED
INV-004202,PO-004202,SUP-0035,2026-05-03,EUR,139046.82,RECEIVED
INV-004203,PO-004203,SUP-0047,2026-05-12,INR,135311.43,RECEIVED
INV-004204,PO-004204,SUP-0119,2026-02-08,INR,90502.52,RECEIVED
INV-004205,PO-004205,SUP-0017,2026-05-29,INR,48464.27,RECEIVED
INV-004206,PO-004206,SUP-0106,2026-03-19,USD,41330.12,RECEIVED
INV-004207,PO-004207,SUP-0112,2026-08-31,EUR,94609.53,RECEIVED
INV-004208,PO-004208,SUP-0062,2026-03-06,GBP,29947.73,RECEIVED
INV-004209,PO-004209,SUP-0057,2026-04-17,GBP,85726.69,RECEIVED
INV-004210,PO-004210,SUP-0070,2026-06-13,INR,114181.85,RECEIVED
INV-004211,PO-004211,SUP-0098,2026-05-27,USD,124798.11,RECEIVED
INV-004212,PO-004212,SUP-0116,2026-07-20,EUR,130165.06,RECEIVED
INV-004213,PO-004213,SUP-0091,2026-06-10,USD,123733.83,RECEIVED
INV-004214,PO-004214,SUP-0038,2026-02-21,INR,80390.65,RECEIVED
INV-004215,PO-004215,SUP-0011,2026-08-28,GBP,115478.8,RECEIVED
INV-004216,PO-004216,SUP-0109,2026-07-08,EUR,18800.13,RECEIVED
INV-004217,PO-004217,SUP-0067,2026-05-05,GBP,127092.52,RECEIVED
INV-004218,PO-004218,SUP-0018,2026-06-20,USD,73953.94,RECEIVED
INV-004219,PO-004219,SUP-0079,2026-07-09,INR,3511.9,RECEIVED
INV-004220,PO-004220,SUP-0101,2026-02-27,EUR,109244.77,RECEIVED
INV-004221,PO-004221,SUP-0115,2026-01-27,EUR,44140.11,RECEIVED
INV-004222,PO-004222,SUP-0108,2026-02-22,USD,70278.44,RECEIVED
INV-004223,PO-004223,SUP-0036,2026-03-19,GBP,21061.38,RECEIVED
INV-004224,PO-004224,SUP-0094,2026-03-08,USD,71530.57,RECEIVED
INV-004225,PO-004225,SUP-0049,2026-02-08,INR,127910.85,RECEIVED
INV-004226,PO-004226,SUP-0024,2026-01-26,USD,102594.55,RECEIVED
INV-004227,PO-004227,SUP-0049,2026-07-01,INR,46435.52,RECEIVED
INV-004228,PO-004228,SUP-0092,2026-04-27,INR,66199.31,RECEIVED
INV-004229,PO-004229,SUP-0048,2026-02-22,USD,39981.98,RECEIVED
INV-004230,PO-004230,SUP-0098,2026-04-18,USD,14210.87,RECEIVED
INV-004231,PO-004231,SUP-0093,2026-05-30,GBP,40487.18,RECEIVED
INV-004232,PO-004232,SUP-0070,2026-05-27,INR,45313.37,RECEIVED
INV-004233,PO-004233,SUP-0053,2026-06-10,EUR,86499.98,RECEIVED
INV-004234,PO-004234,SUP-0079,2026-01-16,INR,88171.78,RECEIVED
INV-004235,PO-004235,SUP-0105,2026-05-16,GBP,20684.4,RECEIVED
INV-004236,PO-004236,SUP-0070,2026-02-13,INR,10583.59,RECEIVED
INV-004237,PO-004237,SUP-0079,2026-08-02,INR,71599.38,RECEIVED
INV-004238,PO-004238,SUP-0100,2026-09-07,EUR,78264.68,RECEIVED
INV-004239,PO-004239,SUP-0036,2026-07-08,GBP,145335.21,RECEIVED
INV-004240,PO-004240,SUP-0089,2026-04-23,INR,116826.5,RECEIVED
INV-004241,PO-004241,SUP-0115,2026-04-08,EUR,33497.0,RECEIVED
INV-004242,PO-004242,SUP-0115,2026-05-12,EUR,27204.19,RECEIVED
INV-004243,PO-004243,SUP-0002,2026-02-03,USD,65047.32,RECEIVED
INV-004244,PO-004244,SUP-0044,2026-05-20,USD,133605.76,RECEIVED
INV-004245,PO-004245,SUP-0054,2026-07-13,GBP,47821.3,RECEIVED
INV-004246,PO-004246,SUP-0026,2026-06-16,GBP,69066.72,RECEIVED
INV-004247,PO-004247,SUP-0030,2026-06-22,GBP,98188.75,RECEIVED
INV-004248,PO-004248,SUP-0009,2026-04-19,EUR,30596.98,RECEIVED
INV-004249,PO-004249,SUP-0070,2026-06-23,INR,102941.64,RECEIVED
INV-004250,PO-004250,SUP-0060,2026-03-14,GBP,130374.95,RECEIVED
INV-004251,PO-004251,SUP-0007,2026-02-23,INR,28756.17,RECEIVED
INV-004252,PO-004252,SUP-0058,2026-03-11,GBP,100449.53,RECEIVED
INV-004253,PO-004253,SUP-0042,2026-02-16,GBP,52823.83,RECEIVED
INV-004254,PO-004254,SUP-0068,2026-03-20,INR,139071.73,RECEIVED
INV-004255,PO-004255,SUP-0074,2026-05-30,EUR,3331.2,RECEIVED
INV-004256,PO-004256,SUP-0115,2026-04-01,EUR,15404.19,RECEIVED
INV-004257,PO-004257,SUP-0022,2026-09-24,GBP,47979.99,RECEIVED
INV-004258,PO-004258,SUP-0056,2026-09-05,GBP,71103.54,RECEIVED
INV-004259,PO-004259,SUP-0012,2026-06-27,USD,51418.98,RECEIVED
INV-004260,PO-004260,SUP-0064,2026-06-11,EUR,27812.94,RECEIVED
INV-004261,PO-004261,SUP-0075,2026-04-05,GBP,53436.04,RECEIVED
INV-004262,PO-004262,SUP-0050,2026-08-24,USD,45421.67,RECEIVED
INV-004263,PO-004263,SUP-0084,2026-05-18,EUR,15214.8,RECEIVED
INV-004264,PO-004264,SUP-0015,2026-02-05,EUR,57356.63,RECEIVED
INV-004265,PO-004265,SUP-0039,2026-02-05,GBP,28604.23,RECEIVED
INV-004266,PO-004266,SUP-0012,2026-03-15,INR,44865.25,RECEIVED
INV-004267,PO-004267,SUP-0040,2026-04-05,USD,51478.27,RECEIVED
INV-004268,PO-004268,SUP-0021,2026-08-18,GBP,42139.52,RECEIVED
INV-004269,PO-004269,SUP-0031,2026-07-08,GBP,8485.61,RECEIVED
INV-004270,PO-004270,SUP-0013,2026-02-13,INR,88481.61,RECEIVED
INV-004271,PO-004271,SUP-0118,2026-06-21,USD,54160.19,RECEIVED
INV-004272,PO-004272,SUP-0034,2026-04-16,GBP,75667.16,RECEIVED
INV-004273,PO-004273,SUP-0062,2026-04-07,GBP,67989.92,RECEIVED
INV-004274,PO-004274,SUP-0016,2026-05-28,EUR,29096.17,RECEIVED
INV-004275,PO-004275,SUP-0086,2026-05-18,GBP,61184.59,RECEIVED
INV-004276,PO-004276,SUP-0040,2026-06-14,USD,118300.01,RECEIVED
INV-004277,PO-004277,SUP-0030,2026-03-07,GBP,21255.55,RECEIVED
INV-004278,PO-004278,SUP-0099,2026-05-18,USD,46409.38,RECEIVED
INV-004279,PO-004279,SUP-0004,2026-09-10,EUR,51997.58,RECEIVED
INV-004280,PO-004280,SUP-0112,2026-04-08,EUR,19562.1,RECEIVED
INV-004281,PO-004281,SUP-0085,2026-02-20,EUR,95381.76,RECEIVED
INV-004282,PO-004282,SUP-0061,2026-04-08,EUR,28625.12,RECEIVED
INV-004283,PO-004283,SUP-0019,2026-05-27,EUR,82190.17,RECEIVED
INV-004284,PO-004284,SUP-0107,2026-07-14,EUR,32188.34,RECEIVED
INV-004285,PO-004285,SUP-0118,2026-03-03,USD,110358.79,RECEIVED
INV-004286,PO-004286,SUP-0104,2026-05-22,GBP,106933.22,RECEIVED
INV-004287,PO-004287,SUP-0010,2026-01-28,INR,6329.46,RECEIVED
INV-004288,PO-004288,SUP-0105,2026-05-08,GBP,43985.92,RECEIVED
INV-004289,PO-004289,SUP-0090,2026-03-13,USD,58187.91,RECEIVED
INV-004290,PO-004290,SUP-0048,2026-06-30,USD,54039.01,RECEIVED
INV-004291,PO-004291,SUP-0075,2026-06-16,GBP,124981.94,RECEIVED
INV-004292,PO-004292,SUP-0109,2026-04-16,EUR,50924.55,RECEIVED
INV-004293,PO-004293,SUP-0071,2026-06-07,INR,47886.05,RECEIVED
INV-004294,PO-004294,SUP-0039,2026-02-11,GBP,20461.48,RECEIVED
INV-004295,PO-004295,SUP-0067,2026-07-13,USD,31392.74,RECEIVED
INV-004296,PO-004296,SUP-0116,2026-02-03,EUR,27677.51,RECEIVED
INV-004297,PO-004297,SUP-0022,2026-08-11,GBP,13218.9,RECEIVED
INV-004298,PO-004298,SUP-0079,2026-05-07,INR,100442.17,RECEIVED
INV-004299,PO-004299,SUP-0118,2026-09-06,USD,30258.56,RECEIVED
INV-004300,PO-004300,SUP-0025,2026-06-07,EUR,146020.05,RECEIVED
INV-004301,PO-004301,SUP-0010,2026-05-13,INR,74305.69,RECEIVED
INV-004302,PO-004302,SUP-0015,2026-04-19,EUR,79951.28,RECEIVED
INV-004303,PO-004303,SUP-0090,2026-07-04,USD,79990.38,RECEIVED
INV-004304,PO-004304,SUP-0025,2026-02-12,USD,70713.04,RECEIVED
INV-004305,PO-004305,SUP-0012,2026-05-30,USD,118726.38,RECEIVED
INV-004306,PO-004306,SUP-0064,2026-01-28,EUR,43286.95,RECEIVED
INV-004307,PO-004307,SUP-0068,2026-01-29,INR,15945.91,RECEIVED
INV-004308,PO-004308,SUP-0011,2026-02-27,USD,130409.34,RECEIVED
INV-004309,PO-004309,SUP-0050,2026-07-18,USD,54276.54,RECEIVED
INV-004310,PO-004310,SUP-0114,2026-03-09,EUR,79565.63,RECEIVED
INV-004311,PO-004311,SUP-0052,2026-02-09,EUR,81813.31,RECEIVED
INV-004312,PO-004312,SUP-0094,2026-08-07,USD,103365.23,RECEIVED
INV-004313,PO-004313,SUP-0065,2026-08-20,GBP,138887.8,RECEIVED
INV-004314,PO-004314,SUP-0090,2026-04-13,USD,20543.2,RECEIVED
INV-004315,PO-004315,SUP-0080,2026-07-05,INR,119542.45,RECEIVED
INV-004316,PO-004316,SUP-0095,2026-05-09,GBP,73794.63,RECEIVED
INV-004317,PO-004317,SUP-0063,2026-06-30,INR,101695.73,RECEIVED
INV-004318,PO-004318,SUP-0069,2026-04-03,EUR,48372.26,RECEIVED
INV-004319,PO-004319,SUP-0112,2026-09-03,EUR,145768.2,RECEIVED
INV-004320,PO-004320,SUP-0055,2026-03-03,USD,75517.02,RECEIVED
INV-004321,PO-004321,SUP-0003,2026-02-20,EUR,43230.25,RECEIVED
INV-004322,PO-004322,SUP-0071,2026-04-18,INR,149635.9,RECEIVED
INV-004323,PO-004323,SUP-0058,2026-06-16,GBP,2914.75,RECEIVED
INV-004324,PO-004324,SUP-0118,2026-06-12,USD,1992.9,RECEIVED
INV-004325,PO-004325,SUP-0002,2026-02-21,USD,149947.68,RECEIVED
INV-004326,PO-004326,SUP-0009,2026-03-19,EUR,61548.04,RECEIVED
INV-004327,PO-004327,SUP-0070,2026-06-01,INR,22795.61,RECEIVED
INV-004328,PO-004328,SUP-0083,2026-01-31,INR,80843.0,RECEIVED
INV-004329,PO-004329,SUP-0032,2026-02-08,EUR,102141.12,RECEIVED
INV-004330,PO-004330,SUP-0116,2026-04-11,EUR,36805.03,RECEIVED
INV-004331,PO-004331,SUP-0014,2026-09-22,INR,3936.31,RECEIVED
INV-004332,PO-004332,SUP-0112,2026-03-07,EUR,67727.26,RECEIVED
INV-004333,PO-004333,SUP-0020,2026-06-11,EUR,88438.33,RECEIVED
INV-004334,PO-004334,SUP-0066,2026-07-24,GBP,80459.76,RECEIVED
INV-004335,PO-004335,SUP-0013,2026-02-24,INR,148885.35,RECEIVED
INV-004336,PO-004336,SUP-0074,2026-06-02,EUR,72010.74,RECEIVED
INV-004337,PO-004337,SUP-0009,2026-02-10,EUR,97754.57,RECEIVED
INV-004338,PO-004338,SUP-0009,2026-05-21,EUR,85403.25,RECEIVED
INV-004339,PO-004339,SUP-0050,2026-03-14,USD,50569.01,RECEIVED
INV-004340,PO-004340,SUP-0106,2026-09-01,USD,54249.63,RECEIVED
INV-004341,PO-004341,SUP-0060,2026-06-06,GBP,102498.77,RECEIVED
INV-004342,PO-004342,SUP-0037,2026-09-03,EUR,8196.97,RECEIVED
INV-004343,PO-004343,SUP-0104,2026-08-29,GBP,130918.43,RECEIVED
INV-004344,PO-004344,SUP-0039,2026-06-26,GBP,16727.4,RECEIVED
INV-004345,PO-004345,SUP-0100,2026-06-25,EUR,80202.92,RECEIVED
INV-004346,PO-004346,SUP-0061,2026-04-26,EUR,70588.61,RECEIVED
INV-004347,PO-004347,SUP-0088,2026-08-10,EUR,2337.71,RECEIVED
INV-004348,PO-004348,SUP-0075,2026-04-12,GBP,10566.46,RECEIVED
INV-004349,PO-004349,SUP-0035,2026-03-03,EUR,54987.5,RECEIVED
INV-004350,PO-004350,SUP-0033,2026-04-12,USD,127509.77,RECEIVED
INV-004351,PO-004351,SUP-0056,2026-04-14,GBP,122366.94,RECEIVED
INV-004352,PO-004352,SUP-0029,2026-04-12,USD,96572.61,RECEIVED
INV-004353,PO-004353,SUP-0004,2026-07-26,EUR,61569.55,RECEIVED
INV-004354,PO-004354,SUP-0011,2026-07-25,GBP,119065.12,RECEIVED
INV-004355,PO-004355,SUP-0120,2026-03-21,USD,32779.34,RECEIVED
INV-004356,PO-004356,SUP-0069,2026-03-23,EUR,71989.46,RECEIVED
INV-004357,PO-004357,SUP-0042,2026-07-08,USD,50062.86,RECEIVED
INV-004358,PO-004358,SUP-0005,2026-07-01,USD,94942.99,RECEIVED
