PO_ID,SUPPLIER_ID,CONTRACT_ID,PO_DATE,CURRENCY,TOTAL_AMOUNT,STATUS
PO-004524,SUP-0057,CON-0139,2026-03-12,GBP,58824.88,OPEN
PO-004525,SUP-0018,CON-0018,2026-03-09,USD,19586.35,OPEN
PO-004526,SUP-0060,CON-0060,2026-02-17,GBP,59171.06,OPEN
PO-004527,SUP-0051,CON-0051,2026-08-28,GBP,122576.35,OPEN
PO-004528,SUP-0023,CON-0023,2026-05-04,EUR,46084.44,OPEN
PO-004529,SUP-0035,CON-0035,2026-01-09,GBP,116207.58,OPEN
PO-004530,SUP-0099,CON-0099,2026-04-13,USD,15151.71,OPEN
PO-004531,SUP-0008,CON-0008,2026-02-11,EUR,39231.73,OPEN
PO-004532,SUP-0032,CON-0146,2026-05-21,EUR,15593.72,OPEN
PO-004533,SUP-0054,CON-0054,2026-08-13,INR,141610.15,OPEN
PO-004534,SUP-0073,CON-0073,2026-05-10,GBP,25983.86,OPEN
PO-004535,SUP-0077,CON-0077,2026-07-08,EUR,135948.42,OPEN
PO-004536,SUP-0040,CON-0141,2026-08-23,USD,79275.35,OPEN
PO-004537,SUP-0090,CON-0090,2026-07-01,USD,121199.95,OPEN
PO-004538,SUP-0076,CON-0076,2026-07-27,USD,74014.01,OPEN
PO-004539,SUP-0107,CON-0107,2026-08-27,EUR,62900.88,OPEN
PO-004540,SUP-0074,CON-0074,2026-02-25,EUR,118974.59,OPEN
PO-004541,SUP-0084,CON-0084,2026-08-28,EUR,117956.52,OPEN
PO-004542,SUP-0014,CON-0014,2026-06-15,INR,77128.62,OPEN
PO-004543,SUP-0120,CON-0144,2026-01-17,INR,79456.56,OPEN
PO-004544,SUP-0086,CON-0086,2026-03-29,GBP,123359.97,OPEN
PO-004545,SUP-0108,CON-0108,2026-03-08,USD,87936.31,OPEN
PO-004546,SUP-0106,CON-0106,2026-07-17,USD,125388.37,OPEN
PO-004547,SUP-0061,CON-0061,2026-06-22,EUR,38168.48,OPEN
PO-004548,SUP-0091,CON-0091,2026-08-19,USD,130999.53,OPEN
PO-004549,SUP-0014,CON-0014,2026-05-31,INR,29826.4,OPEN
PO-004550,SUP-0033,CON-0033,2026-03-02,USD,7555.43,OPEN
PO-004551,SUP-0026,CON-0026,2026-06-01,GBP,119150.37,OPEN
PO-004552,SUP-0020,CON-0020,2026-01-13,EUR,2390.6,OPEN
PO-004553,SUP-0108,CON-0108,2026-07-29,USD,92883.79,OPEN
PO-004554,SUP-0002,CON-0002,2026-01-01,USD,132667.41,OPEN
PO-004555,SUP-0078,CON-0078,2026-06-27,EUR,75255.78,OPEN
PO-004556,SUP-0089,CON-0121,2026-06-01,GBP,43217.03,OPEN
PO-004557,SUP-0048,CON-0048,2026-03-02,USD,71773.47,OPEN
PO-004558,SUP-0022,CON-0022,2026-08-07,GBP,96688.8,OPEN
PO-004559,SUP-0024,CON-0024,2026-06-29,USD,20671.36,OPEN
PO-004560,SUP-0080,CON-0080,2026-02-12,INR,9523.9,OPEN
PO-004561,SUP-0035,CON-0138,2026-04-14,EUR,104454.96,OPEN
PO-004562,SUP-0038,CON-0038,2026-06-28,INR,66563.32,OPEN
PO-004563,SUP-0056,CON-0056,2026-06-13,GBP,129580.14,OPEN
PO-004564,SUP-0019,CON-0019,2026-05-11,EUR,60486.74,OPEN
PO-004565,SUP-0004,CON-0140,2026-03-19,EUR,138010.87,OPEN
PO-004566,SUP-0042,CON-0134,2026-06-01,GBP,90747.72,OPEN
PO-004567,SUP-0091,CON-0091,2026-08-06,USD,21431.02,OPEN
PO-004568,SUP-0050,CON-0050,2026-08-28,USD,15408.72,OPEN
PO-004569,SUP-0029,CON-0029,2026-06-26,USD,74349.66,OPEN
PO-004570,SUP-0066,CON-0066,2026-03-06,GBP,47481.24,OPEN
PO-004571,SUP-0093,CON-0093,2026-06-02,GBP,135474.68,OPEN
PO-004572,SUP-0045,CON-0045,2026-04-01,EUR,94683.89,OPEN
PO-004573,SUP-0097,CON-0097,2026-02-21,GBP,103851.4,OPEN
PO-004574,SUP-0020,CON-0020,2026-06-13,EUR,90740.01,OPEN
PO-004575,SUP-0094,CON-0094,2026-03-09,USD,125568.0,OPEN
PO-004576,SUP-0102,CON-0102,2026-08-20,GBP,128223.89,OPEN
PO-004577,SUP-0024,CON-0128,2026-04-07,GBP,85736.27,OPEN
PO-004578,SUP-0036,CON-0036,2026-07-09,INR,43533.42,OPEN
PO-004579,SUP-0009,CON-0009,2026-06-15,EUR,80738.45,OPEN
PO-004580,SUP-0003,CON-0003,2026-02-03,EUR,88126.3,OPEN
PO-004581,SUP-0036,CON-0036,2026-03-17,INR,146941.04,OPEN
PO-004582,SUP-0062,CON-0062,2026-08-04,GBP,93703.45,OPEN
PO-004583,SUP-0047,CON-0047,2026-03-05,INR,2548.61,OPEN
PO-004584,SUP-0016,CON-0143,2026-07-27,EUR,138986.54,OPEN
PO-004585,SUP-0111,CON-0111,2026-07-05,GBP,56528.46,OPEN
PO-004586,SUP-0026,CON-0026,2026-03-09,GBP,133274.37,OPEN
PO-004587,SUP-0018,CON-0018,2026-02-20,USD,32005.28,OPEN
PO-004588,SUP-0075,CON-0075,2026-04-14,GBP,105516.16,OPEN
PO-004589,SUP-0051,CON-0051,2026-07-21,GBP,98977.1,OPEN
PO-004590,SUP-0047,CON-0047,2026-02-25,INR,53026.49,OPEN
PO-004591,SUP-0083,CON-0083,2026-06-23,INR,94276.17,OPEN
PO-004592,SUP-0080,CON-0080,2026-02-11,INR,48928.39,OPEN
PO-004593,SUP-0046,CON-0046,2026-01-29,USD,22541.16,OPEN
PO-004594,SUP-0029,CON-0029,2026-01-04,USD,118060.65,OPEN
PO-004595,SUP-0054,CON-0054,2026-03-20,INR,47599.64,OPEN
PO-004596,SUP-0009,CON-0009,2026-07-02,EUR,5538.73,OPEN
PO-004597,SUP-0005,CON-0005,2026-07-06,USD,46542.64,OPEN
PO-004598,SUP-0084,CON-0084,2026-01-09,EUR,95119.39,OPEN
PO-004599,SUP-0046,CON-0046,2026-04-17,USD,56106.73,OPEN
PO-004600,SUP-0016,CON-0016,2026-04-09,USD,3739.88,OPEN
PO-004601,SUP-0044,CON-0044,2026-08-02,USD,54511.43,OPEN
PO-004602,SUP-0018,CON-0018,2026-07-15,USD,84039.99,OPEN
PO-004603,SUP-0044,CON-0044,2026-06-10,USD,68380.47,OPEN
PO-004604,SUP-0082,CON-0082,2026-04-24,GBP,88011.41,OPEN
PO-004605,SUP-0089,CON-0089,2026-06-15,INR,122720.99,OPEN
PO-004606,SUP-0093,CON-0093,2026-04-12,GBP,143360.98,OPEN
PO-004607,SUP-0086,CON-0086,2026-08-23,GBP,135245.44,OPEN
PO-004608,SUP-0011,CON-0123,2026-06-26,USD,66056.17,OPEN
PO-004609,SUP-0068,CON-0068,2026-01-31,INR,103585.52,OPEN
PO-004610,SUP-0002,CON-0002,2026-03-14,USD,142285.67,OPEN
PO-004611,SUP-0081,CON-0137,2026-01-07,USD,37327.76,OPEN
PO-004612,SUP-0095,CON-0095,2026-02-06,GBP,80843.8,OPEN
PO-004613,SUP-0099,CON-0099,2026-04-27,USD,145954.21,OPEN
PO-004614,SUP-0050,CON-0050,2026-07-30,USD,78556.06,OPEN
PO-004615,SUP-0108,CON-0108,2026-07-12,USD,84401.68,OPEN
PO-004616,SUP-0109,CON-0109,2026-03-01,EUR,1736.63,OPEN
PO-004617,SUP-0078,CON-0078,2026-07-02,EUR,45004.24,OPEN
PO-004618,SUP-0107,CON-0107,2026-02-23,EUR,75687.61,OPEN
PO-004619,SUP-0053,CON-0053,2026-01-01,EUR,64131.77,OPEN
PO-004620,SUP-0026,CON-0026,2026-07-22,GBP,63430.3,OPEN
PO-004621,SUP-0008,CON-0008,2026-04-07,EUR,37179.05,OPEN
PO-004622,SUP-0058,CON-0058,2026-05-26,GBP,142461.31,OPEN
PO-004623,SUP-0007,CON-0007,2026-03-08,GBP,47503.97,OPEN
PO-004624,SUP-0038,CON-0038,2026-02-08,INR,48994.39,OPEN
PO-004625,SUP-0031,CON-0031,2026-01-24,GBP,32806.68,OPEN
PO-004626,SUP-0100,CON-0100,2026-02-04,EUR,59891.67,OPEN
PO-004627,SUP-0063,CON-0063,2026-04-10,INR,21106.66,OPEN
PO-004628,SUP-0077,CON-0077,2026-03-18,EUR,77424.88,OPEN
PO-004629,SUP-0077,CON-0077,2026-04-04,EUR,39418.88,OPEN
PO-004630,SUP-0011,CON-0011,2026-03-23,GBP,46467.72,OPEN
PO-004631,SUP-0091,CON-0091,2026-08-17,USD,136858.29,OPEN
PO-004632,SUP-0114,CON-0114,2026-06-06,EUR,120373.8,OPEN
PO-004633,SUP-0112,CON-0112,2026-03-08,EUR,73904.15,OPEN
PO-004634,SUP-0053,CON-0053,2026-03-28,EUR,2429.11,OPEN
PO-004635,SUP-0009,CON-0009,2026-06-28,EUR,144092.77,OPEN
PO-004636,SUP-0030,CON-0030,2026-06-18,GBP,69991.14,OPEN
PO-004637,SUP-0006,CON-0006,2026-03-08,GBP,68860.67,OPEN
PO-004638,SUP-0096,CON-0096,2026-05-27,EUR,34813.57,OPEN
PO-004639,SUP-0112,CON-0112,2026-03-15,EUR,27107.52,OPEN
PO-004640,SUP-0012,CON-0125,2026-04-17,USD,11807.59,OPEN
PO-004641,SUP-0001,CON-0001,2026-06-01,EUR,132154.83,OPEN
PO-004642,SUP-0082,CON-0082,2026-02-23,GBP,115410.31,OPEN
PO-004643,SUP-0019,CON-0019,2026-04-21,EUR,54619.55,OPEN
PO-004644,SUP-0026,CON-0026,2026-08-02,GBP,101363.77,OPEN
PO-004645,SUP-0067,CON-0067,2026-05-07,USD,121774.99,OPEN
PO-004646,SUP-0111,CON-0111,2026-05-18,GBP,78995.52,OPEN
PO-004647,SUP-0083,CON-0083,2026-08-24,INR,143349.1,OPEN
PO-004648,SUP-0038,CON-0038,2026-07-09,INR,91658.83,OPEN
PO-004649,SUP-0108,CON-0108,2026-07-07,USD,110509.55,OPEN
PO-004650,SUP-0047,CON-0047,2026-05-03,INR,133405.49,OPEN
PO-004651,SUP-0054,CON-0054,2026-04-24,INR,41893.88,OPEN
PO-004652,SUP-0103,CON-0103,2026-02-14,GBP,131880.12,OPEN
PO-004653,SUP-0091,CON-0091,2026-06-14,USD,95246.21,OPEN
PO-004654,SUP-0104,CON-0104,2026-06-07,GBP,35751.51,OPEN
PO-004655,SUP-0044,CON-0044,2026-04-10,USD,61371.58,OPEN
PO-004656,SUP-0039,CON-0039,2026-02-03,GBP,133664.18,OPEN
PO-004657,SUP-0034,CON-0034,2026-07-05,GBP,2945.44,OPEN
PO-004658,SUP-0016,CON-0143,2026-01-08,EUR,7580.37,OPEN
PO-004659,SUP-0097,CON-0097,2026-03-18,GBP,16972.33,OPEN
PO-004660,SUP-0026,CON-0026,2026-01-03,GBP,143983.79,OPEN
PO-004661,SUP-0119,CON-0119,2026-04-09,INR,21820.25,OPEN
PO-004662,SUP-0094,CON-0094,2026-02-07,USD,131767.61,OPEN
PO-004663,SUP-0029,CON-0029,2026-01-06,USD,19961.18,OPEN
PO-004664,SUP-0021,CON-0021,2026-05-15,GBP,41026.34,OPEN
PO-004665,SUP-0007,CON-0007,2026-04-01,GBP,112729.58,OPEN
PO-004666,SUP-0113,CON-0113,2026-03-10,INR,83613.0,OPEN
PO-004667,SUP-0054,CON-0054,2026-06-03,INR,79426.93,OPEN
PO-004668,SUP-0019,CON-0019,2026-07-29,EUR,129447.14,OPEN
PO-004669,SUP-0046,CON-0046,2026-08-26,USD,18992.45,OPEN
PO-004670,SUP-0056,CON-0056,2026-06-05,GBP,88358.68,OPEN
PO-004671,SUP-0045,CON-0045,2026-02-10,EUR,15866.63,OPEN
PO-004672,SUP-0086,CON-0086,2026-07-16,GBP,119471.1,OPEN
PO-004673,SUP-0047,CON-0047,2026-05-12,INR,128812.57,OPEN
PO-004674,SUP-0030,CON-0030,2026-08-26,GBP,70839.38,OPEN
PO-004675,SUP-0109,CON-0109,2026-06-11,EUR,8875.05,OPEN
PO-004676,SUP-0067,CON-0127,2026-03-03,GBP,113540.72,OPEN
PO-004677,SUP-0119,CON-0119,2026-05-19,INR,106700.15,OPEN
PO-004678,SUP-0036,CON-0036,2026-01-29,INR,76199.36,OPEN
PO-004679,SUP-0119,CON-0119,2026-05-02,INR,93063.34,OPEN
PO-004680,SUP-0005,CON-0005,2026-05-16,USD,98262.84,OPEN
PO-004681,SUP-0079,CON-0079,2026-07-22,INR,57806.53,OPEN
PO-004682,SUP-0021,CON-0021,2026-02-08,GBP,142719.22,OPEN
PO-004683,SUP-0076,CON-0076,2026-07-25,USD,22523.85,OPEN
PO-004684,SUP-0106,CON-0106,2026-08-19,USD,39668.25,OPEN
PO-004685,SUP-0011,CON-0123,2026-08-23,USD,132771.13,OPEN
PO-004686,SUP-0087,CON-0087,2026-05-03,INR,97065.35,OPEN
PO-004687,SUP-0113,CON-0113,2026-06-21,INR,18001.27,OPEN
PO-004688,SUP-0083,CON-0083,2026-04-28,INR,50448.44,OPEN
PO-004689,SUP-0090,CON-0090,2026-02-28,USD,18390.48,OPEN
PO-004690,SUP-0045,CON-0045,2026-03-25,EUR,112908.04,OPEN
PO-004691,SUP-0084,CON-0084,2026-03-12,EUR,1044.91,OPEN
PO-004692,SUP-0090,CON-0090,2026-05-03,USD,20939.99,OPEN
PO-004693,SUP-0043,CON-0043,2026-03-19,USD,122643.97,OPEN
PO-004694,SUP-0095,CON-0124,2026-03-15,INR,89032.24,OPEN
PO-004695,SUP-0004,CON-0004,2026-04-25,GBP,5495.59,OPEN
PO-004696,SUP-0120,CON-0144,2026-04-07,INR,78902.52,OPEN
PO-004697,SUP-0063,CON-0063,2026-02-27,INR,58000.76,OPEN
PO-004698,SUP-0047,CON-0047,2026-06-27,INR,69040.25,OPEN
PO-004699,SUP-0105,CON-0105,2026-05-15,GBP,111235.23,OPEN
PO-004700,SUP-0116,CON-0116,2026-03-04,EUR,51472.19,OPEN
PO-004701,SUP-0115,CON-0115,2026-06-05,EUR,76030.67,OPEN
PO-004702,SUP-0015,CON-0015,2026-05-12,EUR,83867.66,OPEN
PO-004703,SUP-0001,CON-0001,2026-06-05,EUR,57301.33,OPEN
PO-004704,SUP-0036,CON-0036,2026-04-29,INR,146677.03,OPEN
PO-004705,SUP-0104,CON-0104,2026-01-05,GBP,24845.26,OPEN
PO-004706,SUP-0091,CON-0091,2026-03-31,USD,8998.46,OPEN
PO-004707,SUP-0055,CON-0055,2026-05-01,USD,56040.42,OPEN
PO-004708,SUP-0075,CON-0075,2026-02-23,GBP,23668.53,OPEN
PO-004709,SUP-0098,CON-0098,2026-08-22,USD,68351.85,OPEN
PO-004710,SUP-0026,CON-0026,2026-08-13,GBP,15610.85,OPEN
PO-004711,SUP-0073,CON-0073,2026-03-01,GBP,38550.2,OPEN
PO-004712,SUP-0111,CON-0111,2026-06-25,GBP,44776.1,OPEN
PO-004713,SUP-0054,CON-0054,2026-02-13,INR,85657.65,OPEN
PO-004714,SUP-0058,CON-0058,2026-08-26,GBP,31459.73,OPEN
PO-004715,SUP-0088,CON-0088,2026-08-03,EUR,65218.79,OPEN
PO-004716,SUP-0032,CON-0146,2026-06-29,EUR,99010.81,OPEN
PO-004717,SUP-0045,CON-0045,2026-06-21,EUR,52047.63,OPEN
PO-004718,SUP-0068,CON-0068,2026-02-14,INR,109756.31,OPEN
PO-004719,SUP-0083,CON-0083,2026-08-09,INR,90608.4,OPEN
PO-004720,SUP-0063,CON-0063,2026-04-09,INR,87595.89,OPEN
PO-004721,SUP-0059,CON-0059,2026-07-09,GBP,1698.77,OPEN
PO-004722,SUP-0001,CON-0001,2026-01-19,EUR,95679.91,OPEN
PO-004723,SUP-0086,CON-0086,2026-02-01,GBP,132232.49,OPEN
PO-004724,SUP-0116,CON-0116,2026-05-09,EUR,125719.68,OPEN
PO-004725,SUP-0004,CON-0004,2026-04-12,GBP,131113.37,OPEN
PO-004726,SUP-0116,CON-0116,2026-03-20,EUR,71095.52,OPEN
PO-004727,SUP-0063,CON-0063,2026-05-17,INR,58039.51,OPEN
PO-004728,SUP-0037,CON-0150,2026-03-08,INR,53220.16,OPEN
PO-004729,SUP-0034,CON-0034,2026-08-19,GBP,102165.32,OPEN
PO-004730,SUP-0115,CON-0115,2026-07-25,EUR,72616.01,OPEN
PO-004731,SUP-0002,CON-0002,2026-01-06,USD,59485.69,OPEN
PO-004732,SUP-0108,CON-0108,2026-08-05,USD,47876.67,OPEN
PO-004733,SUP-0058,CON-0058,2026-03-01,GBP,108647.29,OPEN
PO-004734,SUP-0079,CON-0079,2026-05-18,INR,25293.51,OPEN
PO-004735,SUP-0027,CON-0027,2026-01-14,EUR,103983.69,OPEN
PO-004736,SUP-0116,CON-0116,2026-08-23,EUR,102716.33,OPEN
PO-004737,SUP-0117,CON-0117,2026-03-25,INR,106098.96,OPEN
PO-004738,SUP-0037,CON-0150,2026-03-01,INR,146587.25,OPEN
PO-004739,SUP-0107,CON-0107,2026-04-15,EUR,14757.95,OPEN
PO-004740,SUP-0096,CON-0096,2026-05-01,EUR,16652.11,OPEN
PO-004741,SUP-0093,CON-0093,2026-05-25,GBP,111902.52,OPEN
PO-004742,SUP-0063,CON-0063,2026-07-12,INR,145062.97,OPEN
PO-004743,SUP-0074,CON-0074,2026-08-06,EUR,67242.93,OPEN
PO-004744,SUP-0061,CON-0061,2026-07-26,EUR,96978.86,OPEN
PO-004745,SUP-0095,CON-0095,2026-04-30,GBP,26364.67,OPEN
PO-004746,SUP-0079,CON-0079,2026-06-18,INR,16244.63,OPEN
PO-004747,SUP-0076,CON-0076,2026-06-15,USD,145524.15,OPEN
PO-004748,SUP-0034,CON-0034,2026-04-23,GBP,145062.92,OPEN
PO-004749,SUP-0068,CON-0068,2026-06-11,INR,64966.83,OPEN
PO-004750,SUP-0050,CON-0050,2026-06-29,USD,149482.54,OPEN
PO-004751,SUP-0078,CON-0078,2026-08-01,EUR,137567.52,OPEN
PO-004752,SUP-0116,CON-0116,2026-03-02,EUR,97451.22,OPEN
PO-004753,SUP-0078,CON-0078,2026-08-28,EUR,122265.53,OPEN
PO-004754,SUP-0094,CON-0094,2026-08-28,USD,144830.42,OPEN
PO-004755,SUP-0104,CON-0104,2026-02-03,GBP,5700.46,OPEN
PO-004756,SUP-0034,CON-0034,2026-04-16,GBP,41832.18,OPEN
PO-004757,SUP-0097,CON-0097,2026-08-22,GBP,37853.14,OPEN
PO-004758,SUP-0120,CON-0120,2026-02-08,USD,137902.95,OPEN
PO-004759,SUP-0035,CON-0035,2026-01-11,GBP,58684.09,OPEN
PO-004760,SUP-0103,CON-0103,2026-03-06,GBP,68259.13,OPEN
PO-004761,SUP-0060,CON-0060,2026-05-30,GBP,106243.5,OPEN
PO-004762,SUP-0063,CON-0063,2026-08-10,INR,110313.97,OPEN
PO-004763,SUP-0096,CON-0096,2026-04-09,EUR,81592.88,OPEN
PO-004764,SUP-0078,CON-0078,2026-04-10,EUR,94745.2,OPEN
PO-004765,SUP-0024,CON-0128,2026-02-16,GBP,33888.8,OPEN
PO-004766,SUP-0026,CON-0026,2026-06-15,GBP,68006.6,OPEN
PO-004767,SUP-0030,CON-0030,2026-03-16,GBP,107763.58,OPEN
PO-004768,SUP-0021,CON-0021,2026-07-08,GBP,143453.39,OPEN
PO-004769,SUP-0028,CON-0028,2026-08-04,INR,13845.55,OPEN
PO-004770,SUP-0099,CON-0099,2026-02-20,USD,127893.97,OPEN
PO-004771,SUP-0065,CON-0065,2026-04-19,GBP,55365.8,OPEN
PO-004772,SUP-0046,CON-0046,2026-04-05,USD,137485.28,OPEN
PO-004773,SUP-0120,CON-0149,2026-08-23,INR,72571.06,OPEN
PO-004774,SUP-0066,CON-0066,2026-02-09,GBP,27969.26,OPEN
PO-004775,SUP-0006,CON-0006,2026-04-22,GBP,96307.74,OPEN
PO-004776,SUP-0002,CON-0002,2026-03-11,USD,16839.43,OPEN
PO-004777,SUP-0097,CON-0097,2026-08-28,GBP,123188.13,OPEN
PO-004778,SUP-0073,CON-0073,2026-03-25,GBP,33932.68,OPEN
PO-004779,SUP-0024,CON-0128,2026-01-30,GBP,121373.18,OPEN
PO-004780,SUP-0035,CON-0035,2026-03-27,GBP,109389.65,OPEN
PO-004781,SUP-0082,CON-0082,2026-05-07,GBP,90388.17,OPEN
PO-004782,SUP-0116,CON-0116,2026-07-29,EUR,117599.74,OPEN
PO-004783,SUP-0101,CON-0101,2026-02-26,EUR,90813.27,OPEN
PO-004784,SUP-0043,CON-0131,2026-05-04,GBP,146564.33,OPEN
PO-004785,SUP-0039,CON-0039,2026-03-24,GBP,138071.84,OPEN
PO-004786,SUP-0082,CON-0082,2026-01-31,GBP,96925.45,OPEN
PO-004787,SUP-0007,CON-0007,2026-08-09,GBP,125997.38,OPEN
PO-004788,SUP-0040,CON-0040,2026-08-21,USD,147620.21,OPEN
PO-004789,SUP-0056,CON-0056,2026-04-22,GBP,31863.89,OPEN
PO-004790,SUP-0051,CON-0051,2026-03-24,GBP,97622.18,OPEN
PO-004791,SUP-0033,CON-0033,2026-07-18,USD,33603.44,OPEN
PO-004792,SUP-0066,CON-0066,2026-01-18,GBP,13569.88,OPEN
PO-004793,SUP-0015,CON-0015,2026-05-04,EUR,114823.62,OPEN
PO-004794,SUP-0026,CON-0026,2026-01-04,GBP,1556.15,OPEN
PO-004795,SUP-0046,CON-0046,2026-06-29,USD,23290.12,OPEN
PO-004796,SUP-0076,CON-0076,2026-08-12,USD,2480.7,OPEN
PO-004797,SUP-0063,CON-0063,2026-08-18,INR,27294.75,OPEN
PO-004798,SUP-0007,CON-0136,2026-07-31,INR,49889.85,OPEN
PO-004799,SUP-0092,CON-0092,2026-05-27,INR,16278.32,OPEN
PO-004800,SUP-0093,CON-0093,2026-03-05,GBP,76479.39,OPEN
PO-004801,SUP-0031,CON-0031,2026-06-27,GBP,38043.35,OPEN
PO-004802,SUP-0097,CON-0097,2026-01-31,GBP,96757.32,OPEN
PO-004803,SUP-0083,CON-0083,2026-06-02,INR,59524.3,OPEN
PO-004804,SUP-0019,CON-0019,2026-04-12,EUR,148900.42,OPEN
PO-004805,SUP-0028,CON-0028,2026-08-23,INR,67874.87,OPEN
PO-004806,SUP-0091,CON-0091,2026-08-17,USD,112701.5,OPEN
PO-004807,SUP-0019,CON-0019,2026-04-05,EUR,26420.49,OPEN
PO-004808,SUP-0028,CON-0028,2026-05-10,INR,3486.88,OPEN
PO-004809,SUP-0038,CON-0038,2026-03-08,INR,107467.54,OPEN
PO-004810,SUP-0024,CON-0128,2026-01-26,GBP,84189.91,OPEN
PO-004811,SUP-0015,CON-0015,2026-08-10,EUR,64399.52,OPEN
PO-004812,SUP-0102,CON-0102,2026-07-17,GBP,125701.93,OPEN
PO-004813,SUP-0113,CON-0113,2026-03-03,INR,85499.07,OPEN
PO-004814,SUP-0054,CON-0054,2026-06-20,INR,87547.0,OPEN
PO-004815,SUP-0093,CON-0093,2026-03-01,GBP,87730.11,OPEN
PO-004816,SUP-0114,CON-0114,2026-03-01,EUR,94384.34,OPEN
PO-004817,SUP-0041,CON-0041,2026-04-04,USD,116204.0,OPEN
PO-004818,SUP-0059,CON-0059,2026-05-29,GBP,132957.77,OPEN
PO-004819,SUP-0049,CON-0049,2026-01-28,INR,146114.08,OPEN
PO-004820,SUP-0095,CON-0124,2026-06-11,INR,9115.76,OPEN
PO-004821,SUP-0072,CON-0072,2026-01-07,EUR,30133.06,OPEN
PO-004822,SUP-0117,CON-0117,2026-02-24,INR,28395.23,OPEN
PO-004823,SUP-0044,CON-0044,2026-05-02,USD,19864.76,OPEN
PO-004824,SUP-0019,CON-0019,2026-01-05,EUR,140736.44,OPEN
PO-004825,SUP-0036,CON-0036,2026-07-23,INR,136973.74,OPEN
PO-004826,SUP-0065,CON-0122,2026-04-05,GBP,61758.7,OPEN
PO-004827,SUP-0004,CON-0004,2026-03-18,GBP,88776.78,OPEN
PO-004828,SUP-0032,CON-0146,2026-07-06,EUR,83064.68,OPEN
PO-004829,SUP-0097,CON-0097,2026-08-12,GBP,29809.14,OPEN
PO-004830,SUP-0034,CON-0034,2026-07-16,GBP,8577.13,OPEN
PO-004831,SUP-0113,CON-0113,2026-06-04,INR,21163.44,OPEN
PO-004832,SUP-0074,CON-0126,2026-04-28,EUR,1134.87,OPEN
PO-004833,SUP-0062,CON-0062,2026-06-25,GBP,145204.51,OPEN
PO-004834,SUP-0077,CON-0077,2026-05-10,EUR,75070.64,OPEN
PO-004835,SUP-0107,CON-0107,2026-03-10,EUR,33548.43,OPEN
PO-004836,SUP-0060,CON-0060,2026-03-09,GBP,103730.31,OPEN
PO-004837,SUP-0056,CON-0056,2026-07-05,GBP,116475.46,OPEN
PO-004838,SUP-0035,CON-0035,2026-05-22,GBP,101734.2,OPEN
PO-004839,SUP-0026,CON-0026,2026-06-06,GBP,142519.48,OPEN
PO-004840,SUP-0003,CON-0003,2026-08-13,EUR,20587.18,OPEN
PO-004841,SUP-0087,CON-0087,2026-04-05,INR,37255.48,OPEN
PO-004842,SUP-0006,CON-0006,2026-02-27,GBP,51558.59,OPEN
PO-004843,SUP-0072,CON-0072,2026-06-23,EUR,66127.38,OPEN
PO-004844,SUP-0032,CON-0146,2026-04-25,EUR,125182.3,OPEN
PO-004845,SUP-0046,CON-0046,2026-03-05,USD,5069.9,OPEN
PO-004846,SUP-0049,CON-0049,2026-03-15,INR,75368.16,OPEN
PO-004847,SUP-0106,CON-0106,2026-06-15,USD,66035.59,OPEN
PO-004848,SUP-0064,CON-0064,2026-08-20,EUR,52885.21,OPEN
PO-004849,SUP-0049,CON-0049,2026-06-19,INR,130389.58,OPEN
PO-004850,SUP-0069,CON-0069,2026-08-10,EUR,133570.97,OPEN
PO-004851,SUP-0012,CON-0125,2026-04-30,USD,139745.53,OPEN
PO-004852,SUP-0080,CON-0080,2026-08-25,INR,121185.56,OPEN
PO-004853,SUP-0104,CON-0104,2026-01-09,GBP,131017.11,OPEN
PO-004854,SUP-0070,CON-0070,2026-07-21,INR,119727.62,OPEN
PO-004855,SUP-0002,CON-0002,2026-02-12,USD,50736.02,OPEN
PO-004856,SUP-0100,CON-0100,2026-02-25,EUR,70755.5,OPEN
PO-004857,SUP-0097,CON-0097,2026-04-14,GBP,119892.29,OPEN
PO-004858,SUP-0090,CON-0090,2026-05-27,USD,117100.64,OPEN
PO-004859,SUP-0022,CON-0022,2026-03-22,GBP,55839.34,OPEN
PO-004860,SUP-0038,CON-0038,2026-04-13,INR,25601.67,OPEN
PO-004861,SUP-0059,CON-0059,2026-04-21,GBP,31457.14,OPEN
PO-004862,SUP-0070,CON-0070,2026-04-07,INR,12358.7,OPEN
PO-004863,SUP-0111,CON-0111,2026-07-24,GBP,42732.22,OPEN
PO-004864,SUP-0050,CON-0050,2026-03-05,USD,89859.04,OPEN
PO-004865,SUP-0024,CON-0024,2026-08-18,USD,137970.35,OPEN
PO-004866,SUP-0097,CON-0097,2026-03-19,GBP,21080.04,OPEN
PO-004867,SUP-0079,CON-0079,2026-04-03,INR,31710.69,OPEN
PO-004868,SUP-0003,CON-0003,2026-03-12,EUR,139516.78,OPEN
PO-004869,SUP-0008,CON-0008,2026-03-10,EUR,16886.48,OPEN
PO-004870,SUP-0098,CON-0098,2026-04-16,USD,98945.15,OPEN
PO-004871,SUP-0042,CON-0042,2026-07-01,USD,62779.66,OPEN
PO-004872,SUP-0046,CON-0046,2026-07-18,USD,32625.32,OPEN
PO-004873,SUP-0075,CON-0075,2026-03-14,GBP,88516.42,OPEN
PO-004874,SUP-0008,CON-0008,2026-08-09,EUR,89588.15,OPEN
PO-004875,SUP-0054,CON-0054,2026-01-15,INR,62440.76,OPEN
